magnitude[157], 2.4922473E-12,
magnitude[158], 1.0439529E-12,
magnitude[159], 5.6066995E-13,
magnitude[160], 1.3210715E-12,
magnitude[161], 5.6066995E-13,
magnitude[162], 1.0439529E-12,
magnitude[163], 2.4922473E-12,
magnitude[164], 3.0481047E-12,
magnitude[165], 2.1536477E-12,
magnitude[166], 3.9411074E-13,
magnitude[167], 1.612432E-12,
magnitude[168], 8.135892E-5,
magnitude[169], 1.612432E-12,
magnitude[170], 3.9411074E-13,
magnitude[171], 2.1536477E-12,
magnitude[172], 2.9530176E-12,
magnitude[173], 2.4922473E-12,
magnitude[174], 1.0439529E-12,
magnitude[175], 5.6066995E-13,
magnitude[176], 8.6800635E-13,
magnitude[177], 5.6066995E-13,
magnitude[178], 1.0439529E-12,
magnitude[179], 2.4922473E-12,
magnitude[180], 3.0231523E-12,
magnitude[181], 2.1536477E-12,
magnitude[182], 3.9411074E-13,
magnitude[183], 1.612432E-12,
magnitude[184], 1.5813544E-4,
magnitude[185], 1.612432E-12,
magnitude[186], 3.9411074E-13,
magnitude[187], 2.1536477E-12,
magnitude[188], 2.9620267E-12,
magnitude[189], 2.4922473E-12,
magnitude[190], 1.0439529E-12,
magnitude[191], 5.6066995E-13,
magnitude[192], 7.0554673E-13,
magnitude[193], 5.6066995E-13,
magnitude[194], 1.0439529E-12,
magnitude[195], 2.4922473E-12,
magnitude[196], 3.0536212E-12,
magnitude[197], 2.1536477E-12,
magnitude[198], 3.9411074E-13,
magnitude[199], 1.612432E-12,
magnitude[200], 5.0971855E-4,
magnitude[201], 1.612432E-12,
magnitude[202], 3.9411074E-13,
magnitude[203], 2.1536477E-12,
magnitude[204], 2.9351194E-12,
magnitude[205], 2.4922473E-12,
magnitude[206], 1.0439529E-12,
magnitude[207], 5.6066995E-13,
magnitude[208], 1.1861971E-12,
magnitude[209], 5.6066995E-13,
magnitude[210], 1.0439529E-12,
magnitude[211], 2.4922473E-12,
magnitude[212], 3.0933264E-12,
magnitude[213], 2.1536477E-12,
magnitude[214], 3.9411074E-13,
magnitude[215], 1.612432E-12,
magnitude[216], 1.4212415E-4,
magnitude[217], 1.612432E-12,
magnitude[218], 3.9411074E-13,
magnitude[219], 2.1536477E-12,
magnitude[220], 2.8886292E-12,
magnitude[221], 2.4922473E-12,
magnitude[222], 1.0439529E-12,
magnitude[223], 5.6066995E-13,
magnitude[224], 9.995167E-13,
magnitude[225], 5.6066995E-13,
magnitude[226], 1.0439529E-12,
magnitude[227], 2.4922473E-12,
magnitude[228], 3.2429454E-12,
magnitude[229], 2.1536477E-12,
magnitude[230], 3.9411074E-13,
magnitude[231], 1.612432E-12,
magnitude[232], 2.4931307E-4,
magnitude[233], 1.612432E-12,
magnitude[234], 3.9411074E-13,
magnitude[235], 2.1536477E-12,
magnitude[236], 2.830174E-12,
magnitude[237], 2.4922473E-12,
magnitude[238], 1.0439529E-12,
magnitude[239], 5.6066995E-13,
magnitude[240], 4.2023012E-13,
magnitude[241], 5.6066995E-13,
magnitude[242], 1.0439529E-12,
magnitude[243], 2.4922473E-12,
magnitude[244], 6.2981794E-12,
magnitude[245], 2.1536477E-12,
magnitude[246], 3.9411074E-13,
magnitude[247], 1.612432E-12,
magnitude[248], 32768.0,
magnitude[249], 1.612432E-12,
magnitude[250], 3.9411074E-13,
magnitude[251], 2.1536477E-12,
magnitude[252], 8.459627E-12,
magnitude[253], 2.4922473E-12,
magnitude[254], 1.0439529E-12,
magnitude[255], 5.6066995E-13,
